d,o,h,l,c,v
19723,3450.0,3490.0,3257.5,3425.0,3452
19730,3277.5,3617.5,3277.5,3600.0,4542
19737,3500.0,3597.5,3450.0,3500.0,1252
19744,3525.0,3525.0,3445.0,3450.0,2986
19751,3400.0,3447.5,3300.0,3347.5,4398
19758,3342.5,3342.5,3300.0,3310.0,3698
19765,3300.0,3345.0,3300.0,3342.5,4310
19772,3325.0,3325.0,3300.0,3325.0,3784
19779,3325.0,3345.0,3300.0,3325.0,2654
19786,3327.5,3597.5,3327.5,3597.5,7486
19793,3597.5,3650.0,3525.0,3600.0,16940
19800,3600.0,3650.0,3600.0,3645.0,22326
19807,3645.0,3645.0,3550.0,3550.0,7158
19814,3575.0,3575.0,3520.0,3520.0,4448
19821,3520.0,3547.5,3450.0,3547.5,5406
19828,3547.5,3645.0,3547.5,3600.0,14562
19835,3600.0,3650.0,3547.5,3650.0,14252
19842,3650.0,3650.0,3055.0,3325.0,9984
19849,3297.5,3297.5,3200.0,3250.0,7254
19856,3202.5,3237.5,3115.0,3187.5,10130
19863,3172.5,3222.5,3172.5,3180.0,8594
19870,3180.0,3275.0,3180.0,3255.0,18162
19877,3277.5,3280.0,3265.0,3277.5,20436
19884,3280.0,3280.0,3225.0,3250.0,30418
19891,3250.0,3280.0,3200.0,3200.0,47178
19898,3202.5,3410.0,3202.5,3350.0,9042
19905,3350.0,3412.5,3310.0,3310.0,7576
19912,3410.0,3412.5,3310.0,3350.0,2928
19919,3372.5,3372.5,3222.5,3222.5,16984
19926,3225.0,3225.0,3200.0,3200.0,11366
19933,3225.0,3300.0,3200.0,3300.0,40426
19940,3300.0,3300.0,3250.0,3250.0,41416
19947,3250.0,3400.0,3250.0,3350.0,57052
19954,3350.0,3415.0,3305.0,3415.0,16650
19961,3415.0,4000.0,3400.0,4000.0,24655
19968,4000.0,4175.0,3900.0,3900.0,18290
19975,3945.0,3945.0,3795.0,3795.0,10851
19982,3795.0,3795.0,3600.0,3600.0,8724
19989,3600.0,3600.0,3450.0,3550.0,16772
19996,3550.0,3745.0,3500.0,3500.0,24047
20003,3500.0,3500.0,3420.0,3420.0,7922
20010,3500.0,3500.0,3480.0,3500.0,11495
20017,3500.0,3500.0,3375.0,3375.0,16492
20024,3375.0,3400.0,3375.0,3390.0,2175
20031,3390.0,3390.0,3210.0,3210.0,3253
20038,3210.0,3210.0,2960.0,2960.0,44035
20045,2970.0,3000.0,2970.0,2995.0,26105
20052,2985.0,3180.0,2950.0,3180.0,11862
20059,3190.0,3190.0,2910.0,2910.0,19045
20066,2905.0,3000.0,2905.0,2990.0,11645
20073,2990.0,2995.0,2950.0,2990.0,17411
20080,2990.0,3100.0,2990.0,3035.0,17446
20087,3045.0,3045.0,3025.0,3025.0,4686
20094,3035.0,3035.0,3000.0,3035.0,8727
20101,3035.0,3035.0,3020.0,3035.0,8347
20108,3035.0,3185.0,3000.0,3010.0,6491
20115,3180.0,3185.0,3015.0,3180.0,6145
20122,3180.0,3390.0,3180.0,3390.0,5694
20129,3395.0,3400.0,3340.0,3400.0,15898
20136,3480.0,3495.0,3400.0,3495.0,19529
20143,3450.0,3525.0,3440.0,3450.0,19046
20150,3500.0,4360.0,3500.0,4210.0,79701
20157,4215.0,4350.0,4215.0,4350.0,50265
20164,4350.0,4350.0,4300.0,4300.0,23575
20171,4300.0,4300.0,4245.0,4245.0,57743
20178,4250.0,4250.0,4190.0,4190.0,49214
20185,4195.0,4310.0,4195.0,4300.0,72744
20192,4310.0,4310.0,3900.0,3995.0,30581
20199,4020.0,4020.0,3595.0,3640.0,8461
20206,3640.0,3640.0,3210.0,3210.0,27347
20213,3150.0,3375.0,3150.0,3230.0,30583
20220,3250.0,3495.0,3250.0,3490.0,23901
20227,3490.0,3800.0,3490.0,3605.0,11434
20234,3600.0,3620.0,3500.0,3620.0,13722
20241,3620.0,3750.0,3550.0,3735.0,10318
20248,3700.0,3870.0,3640.0,3640.0,24152
20255,3780.0,3790.0,3630.0,3650.0,13245
20262,3650.0,3750.0,3550.0,3580.0,29745
20269,3580.0,3580.0,3425.0,3500.0,19802
20276,3500.0,3500.0,3400.0,3475.0,16950
20283,3480.0,3500.0,3475.0,3490.0,12793
20290,3490.0,3590.0,3475.0,3565.0,13560
20297,3565.0,3590.0,3550.0,3570.0,41244
20304,3480.0,3590.0,3480.0,3520.0,22748
20311,3520.0,3600.0,3520.0,3600.0,17305
20318,3600.0,3740.0,3600.0,3740.0,16893
20325,3710.0,3830.0,3710.0,3760.0,15608
20332,3760.0,3950.0,3760.0,3950.0,11354
20339,3910.0,4150.0,3910.0,4050.0,14728
20346,4050.0,4200.0,4050.0,4190.0,20350
