d,o,h,l,c,v
20255,25000,26400,24900,25950,51771
20262,25505,26000,24900,24900,42545
20269,25500,25980,25010,25975,40824
20276,25000,26000,25000,25500,9753
20283,25500,25500,25100,25400,41308
20290,25100,25990,25000,25990,42975
20297,25990,25990,25000,25000,40079
20304,25000,25000,24650,24995,59218
20311,24750,24900,24750,24900,70129
20318,25000,25000,24700,24700,28889
20325,24700,25085,24700,25000,43360
20332,25000,25500,24950,25500,23620
20339,25495,25895,25410,25895,14027
20346,25805,25925,25790,25925,22886
20353,25800,25995,25505,25505,19119
20360,25850,25895,25605,25895,11131
20367,25895,26100,25895,26000,81000
20374,26000,26500,25950,26000,53900
20381,26300,26700,26150,26700,49924
20388,26600,26600,26105,26105,28269
20395,26105,26105,25990,26000,81549
20402,25990,26000,25455,25500,96720
20409,25000,25500,25000,25100,47302
20416,25000,25600,25000,25600,49474
20423,25600,26000,25515,25800,75815
20430,25515,25600,25000,25500,21233
20437,25600,25600,25005,25100,152702
20444,25000,25090,24895,24900,79050
20451,24800,26120,24400,25995,53514
20458,25980,25980,24995,25500,11581
20465,25995,25995,25405,25500,27494
20472,25500,25500,25495,25500,17071
20479,25500,25505,25500,25505,25804
20486,26900,26900,26900,26900,2297
