d,o,h,l,c,v
20255,10880,11500,10880,11500,13369
20262,11500,11995,11500,11860,5976
20269,11800,11875,11500,11875,5853
20276,11020,11895,11020,11890,3221
20283,11820,11820,11100,11100,11316
20290,11800,11800,11200,11700,5980
20297,11700,11700,11590,11590,4076
20304,11600,11600,11200,11200,3496
20311,11200,11700,11200,11700,7463
20318,11700,12000,11700,11990,4443
20325,11990,12000,11705,11980,4239
20332,11990,12450,11970,12450,6832
20339,12450,12470,12110,12470,4093
20346,12470,12575,12470,12475,15068
20353,12475,13400,12475,12505,3849
20360,12505,13200,12300,12710,7246
20367,12710,13200,12505,13200,9403
20374,13200,14300,13200,13810,13703
20381,13750,14175,13750,14100,16704
20388,14200,15150,14200,15110,5314
20395,15110,15990,15110,15750,11413
20402,15200,15740,15200,15240,9119
20409,15280,16020,15280,15300,4683
20416,15300,16390,15300,15600,14614
20423,15600,16770,15600,16000,4066
20430,15800,16595,15210,15210,5613
20437,15210,15800,15000,15500,115249
20444,15005,15600,15000,15600,63871
20451,14630,16000,14630,16000,102059
20458,16150,16495,15795,16495,4485
20465,16495,16500,15800,16500,4149
20472,16500,16800,16500,16505,3473
20479,16505,16795,16505,16795,3177
20486,17000,17165,17000,17165,2175
