d,o,h,l,c,v
20136,5970,6100,5970,6100,4940
20143,6100,6105,6010,6010,6281
20150,6010,6450,6010,6400,8792
20157,6450,6590,6450,6580,13430
20164,6580,6600,6400,6450,6885
20171,6450,6600,6450,6580,3984
20178,6550,6600,6400,6400,5517
20185,6400,6495,6300,6300,2192
20192,6025,6300,6000,6250,2608
20199,6200,6290,6150,6290,5376
20206,6400,6400,5920,6270,11996
20213,5950,6130,5900,6090,12134
20220,6085,6200,5850,6200,4437
20227,6180,6400,5865,6400,4643
20234,5990,6400,5990,6350,1473
20241,6350,6350,6000,6350,5026
20248,6350,6395,6350,6390,3317
20255,6390,6390,6290,6290,3125
20262,6290,6300,5955,6000,2306
20269,6000,6100,6000,6000,2530
20276,5695,6100,5695,6050,2071
20283,6050,6080,5650,6060,7740
20290,6095,6095,6000,6000,1627
20297,5995,6000,5900,6000,1841
20304,5855,6100,5855,6000,5374
20311,6000,6000,5900,5900,2055
20318,5900,6095,5900,6000,3261
20325,6000,6190,6000,6100,3690
20332,6150,6210,6150,6210,4669
20339,6250,6300,6200,6250,11925
20346,6250,6250,6205,6245,5611
20353,6245,6245,6000,6000,3103
20360,5995,5995,5675,5855,4338
20367,5855,6035,5855,6035,7078
20374,6030,6085,6015,6075,6641
20381,6075,6245,6020,6195,3931
20388,6020,6180,6020,6145,1909
20395,5900,6045,5900,6000,14000
20402,6140,6140,6000,6130,2901
20409,6130,6140,6000,6105,5100
20416,6100,6120,5995,6095,5720
20423,6095,6100,6095,6100,4225
20430,6080,6115,6080,6110,2684
20437,6110,6110,5605,6100,2088
20444,6100,6100,5750,5800,2780
20451,5800,5800,5800,5800,3124
20458,5800,5800,5755,5795,2398
20465,5795,5800,5795,5800,6292
20472,5800,6015,5800,6015,1441
20479,6025,6120,6010,6120,2133
20486,6200,6205,6200,6205,370
