d,o,h,l,c,v
20297,3340.0,3395.0,3300.0,3390.0,25953
20304,3400.0,3670.0,3390.0,3670.0,35260
20311,3695.0,3695.0,3580.0,3580.0,35314
20318,3575.0,3575.0,3460.0,3490.0,18230
20325,3500.0,3620.0,3500.0,3620.0,25564
20332,3530.0,3665.0,3530.0,3600.0,25722
20339,3630.0,3945.0,3630.0,3935.0,21776
20346,3935.0,4000.0,3805.0,3900.0,29386
20353,4005.0,4335.0,4005.0,4335.0,59846
20360,4350.0,4400.0,4295.0,4295.0,33331
20367,4295.0,4300.0,4235.0,4300.0,30050
20374,4375.0,4400.0,4235.0,4235.0,44715
20381,4235.0,4365.0,4200.0,4365.0,35285
20388,4365.0,4365.0,3715.0,3715.0,74486
20395,3440.0,3800.0,3440.0,3800.0,43489
20402,3910.0,3910.0,3770.0,3770.0,36402
20409,3775.0,3800.0,3775.0,3800.0,22506
20416,3800.0,4000.0,3790.0,4000.0,44679
20423,4000.0,4200.0,3995.0,4195.0,17266
20430,4190.0,4245.0,4090.0,4245.0,9155
20437,4300.0,4370.0,4300.0,4370.0,23301
20444,4300.0,4350.0,4170.0,4170.0,12811
20451,4100.0,4160.0,3990.0,3990.0,21347
20458,3995.0,4000.0,3900.0,3900.0,44951
20465,4000.0,4190.0,4000.0,4150.0,23008
20472,4145.0,4200.0,4120.0,4200.0,22976
20479,4200.0,4290.0,4200.0,4290.0,12657
20486,4360.0,4360.0,4345.0,4345.0,5949
