d,o,h,l,c,v
20213,4730.0,4775.0,4730.0,4750.0,31975
20220,4750.0,4750.0,4645.0,4745.0,160227
20227,4730.0,4845.0,4655.0,4845.0,21858
20234,4810.0,4895.0,4500.0,4600.0,49528
20241,4595.0,4595.0,4270.0,4480.0,14364
20248,4480.0,4570.0,4480.0,4560.0,30770
20255,4560.0,4570.0,4500.0,4550.0,27898
20262,4570.0,4685.0,4450.0,4685.0,56375
20269,4685.0,4685.0,4410.0,4410.0,10531
20276,4495.0,4495.0,4200.0,4340.0,20109
20283,4340.0,4400.0,4295.0,4300.0,18307
20290,4395.0,4395.0,4195.0,4295.0,56786
20297,4270.0,4320.0,4190.0,4315.0,1006497
20304,4300.0,4345.0,4300.0,4300.0,7884
20311,4350.0,4395.0,4310.0,4395.0,10918
20318,4395.0,4510.0,4395.0,4510.0,12225
20325,4495.0,4545.0,4495.0,4540.0,8616
20332,4540.0,4795.0,4540.0,4750.0,11895
20339,4730.0,4900.0,4730.0,4800.0,31699
20346,4800.0,4990.0,4800.0,4950.0,8947
20353,4950.0,5295.0,4945.0,5250.0,10096
20360,5285.0,5285.0,4965.0,5100.0,38555
20367,5100.0,5100.0,5050.0,5050.0,12496
20374,5050.0,5150.0,5050.0,5095.0,22964
20381,5095.0,5100.0,5000.0,5000.0,14784
20388,5000.0,5000.0,4900.0,5000.0,15088
20395,5000.0,5200.0,4895.0,5200.0,9837
20402,5100.0,5100.0,5000.0,5100.0,20256
20409,5100.0,5150.0,5010.0,5150.0,23742
20416,5150.0,5295.0,5090.0,5295.0,17282
20423,5295.0,5805.0,5295.0,5805.0,18434
20430,5805.0,5995.0,5800.0,5965.0,15850
20437,5965.0,5965.0,5810.0,5890.0,18595
20444,5850.0,5900.0,5800.0,5850.0,17707
20451,5805.0,5900.0,5800.0,5850.0,164033
20458,5900.0,5950.0,5845.0,5950.0,9358
20465,5965.0,6360.0,5965.0,6350.0,11821
20472,6350.0,6555.0,6350.0,6555.0,18932
20479,6600.0,6990.0,6550.0,6990.0,10847
20486,7000.0,7000.0,6990.0,6990.0,4935
