d,o,h,l,c,v
19926,3405.0,3405.0,3350.0,3365.0,48982
19933,3325.0,3362.5,3152.5,3175.0,31552
19940,3245.0,3245.0,3192.5,3215.0,30574
19947,3200.0,3200.0,3000.0,3000.0,63624
19954,3000.0,3147.5,2997.5,3147.5,27862
19961,3147.5,3147.5,3000.0,3050.0,24206
19968,3000.0,3210.0,3000.0,3200.0,35462
19975,3200.0,3210.0,3160.0,3165.0,15506
19982,3200.0,3325.0,3200.0,3300.0,31122
19989,3252.5,3325.0,3252.5,3300.0,16708
19996,3300.0,3350.0,3277.5,3300.0,25886
20003,3300.0,3375.0,3300.0,3345.0,32150
20010,3450.0,3450.0,3302.5,3340.0,102140
20017,3325.0,3345.0,3325.0,3340.0,22668
20024,3345.0,3600.0,3345.0,3600.0,25704
20031,3870.0,3870.0,3650.0,3672.5,70746
20038,3660.0,3815.0,3540.0,3540.0,84335
20045,3540.0,3750.0,3540.0,3585.0,40549
20052,3585.0,3700.0,3585.0,3595.0,20857
20059,3600.0,3650.0,3590.0,3640.0,17464
20066,3500.0,3720.0,3500.0,3720.0,17087
20073,3700.0,3720.0,3550.0,3565.0,21418
20080,3565.0,3580.0,3560.0,3560.0,26748
20087,3555.0,3600.0,3555.0,3600.0,17726
20094,3560.0,3595.0,3240.0,3480.0,32235
20101,3480.0,3540.0,3480.0,3480.0,35982
20108,3480.0,3550.0,3480.0,3500.0,18825
20115,3550.0,3585.0,3505.0,3550.0,8727
20122,3550.0,3600.0,3525.0,3590.0,38361
20129,3600.0,3610.0,3550.0,3550.0,35914
20136,3600.0,3810.0,3590.0,3810.0,28587
20143,3840.0,3900.0,3795.0,3900.0,21117
20150,3895.0,4250.0,3810.0,4250.0,29933
20157,4250.0,4395.0,4250.0,4395.0,49053
20164,4395.0,4395.0,4350.0,4365.0,40063
20171,4350.0,4470.0,4350.0,4450.0,26162
20178,4470.0,4500.0,4395.0,4500.0,28521
20185,4500.0,4900.0,4500.0,4900.0,25699
20192,4900.0,4900.0,4795.0,4795.0,9367
20199,4900.0,4900.0,4750.0,4820.0,17921
20206,4820.0,4820.0,4600.0,4690.0,34334
20213,4690.0,4795.0,4600.0,4790.0,28923
20220,4690.0,4895.0,4620.0,4895.0,27303
20227,4905.0,4915.0,4720.0,4915.0,16986
20234,4790.0,4800.0,4750.0,4800.0,39338
20241,4810.0,4900.0,4755.0,4800.0,24441
20248,4810.0,4810.0,4790.0,4790.0,100639
20255,4800.0,4900.0,4740.0,4800.0,85233
20262,4790.0,4900.0,4790.0,4800.0,82008
20269,4800.0,4900.0,4705.0,4900.0,65638
20276,4850.0,5205.0,4850.0,5195.0,46958
20283,5175.0,5195.0,4950.0,4955.0,54842
20290,5050.0,5200.0,4995.0,5000.0,59502
20297,5000.0,5000.0,4650.0,4900.0,37204
20304,4900.0,4900.0,4795.0,4795.0,24560
