d,o,h,l,c,v
19919,3281.25,3281.25,3221.88,3243.75,4082
19926,3243.75,3287.5,3231.25,3287.5,7165
19933,3287.5,3287.5,3250.0,3281.25,39364
19940,3281.25,3375.0,3281.25,3312.5,35864
19947,3312.5,3375.0,3312.5,3359.38,26871
19954,3312.5,3359.38,3278.12,3281.25,16749
19961,3281.25,3281.25,3246.88,3250.0,19270
19968,3250.0,3995.0,3250.0,3850.0,62098
19975,3760.0,3830.0,3400.0,3400.0,8134
19982,3350.0,3350.0,3100.0,3140.0,6088
19989,3130.0,3140.0,3100.0,3140.0,13021
19996,3140.0,3485.0,3140.0,3350.0,9950
20003,3350.0,3350.0,3250.0,3300.0,5741
20010,3300.0,3300.0,3200.0,3300.0,8545
20017,3300.0,3495.0,3010.0,3015.0,20879
20024,3030.0,3200.0,3030.0,3200.0,1531
20031,3150.0,3185.0,2995.0,2995.0,5046
20038,2990.0,3000.0,2950.0,2950.0,2751
20045,2950.0,2950.0,2800.0,2800.0,8347
20052,2790.0,2800.0,2720.0,2745.0,5208
20059,2740.0,2740.0,2690.0,2690.0,5348
20066,2690.0,2690.0,2520.0,2520.0,14038
20073,2605.0,2605.0,2560.0,2570.0,22333
20080,2565.0,2600.0,2565.0,2595.0,7903
20087,2500.0,2595.0,2500.0,2590.0,2749
20094,2600.0,2600.0,2490.0,2500.0,4560
20101,2315.0,2485.0,2315.0,2450.0,12508
20108,2445.0,2445.0,2360.0,2360.0,4016
20115,2360.0,2360.0,2150.0,2295.0,11473
20122,2295.0,2300.0,2190.0,2295.0,15025
20129,2300.0,2400.0,2300.0,2385.0,14024
20136,2450.0,2570.0,2400.0,2570.0,22787
20143,2600.0,2850.0,2600.0,2800.0,5411
20150,2800.0,3275.0,2800.0,2900.0,14733
20157,3040.0,3050.0,2910.0,2910.0,25073
20164,2925.0,2950.0,2600.0,2675.0,117214
20171,2675.0,2795.0,2675.0,2795.0,12574
20178,2795.0,2795.0,2710.0,2710.0,8035
20185,2710.0,2790.0,2710.0,2790.0,46897
20192,2785.0,2790.0,2775.0,2775.0,4549
20199,2790.0,2790.0,2705.0,2790.0,7651
20206,2790.0,2795.0,2550.0,2550.0,27634
20213,2550.0,2650.0,2550.0,2575.0,10315
20220,2580.0,2680.0,2580.0,2640.0,13334
20227,2650.0,2820.0,2650.0,2705.0,8014
20234,2795.0,2850.0,2450.0,2600.0,30232
20241,2600.0,2600.0,2425.0,2595.0,4890
20248,2595.0,2690.0,2465.0,2690.0,17627
