d,o,h,l,c,v
20276,10200,10200,9855,10100,2397
20283,10100,10100,9805,9850,3326
20290,9800,9850,9700,9785,1799
20297,9785,10000,9700,9900,4203
20304,9900,9900,9800,9900,6241
20311,9900,9900,9690,9800,9384
20318,9700,9800,9700,9750,5011
20325,9750,9750,9710,9735,8012
20332,9735,9735,9705,9705,6314
20339,9705,10000,9705,10000,4864
20346,10000,10000,9185,9600,15014
20353,9600,9900,9600,9890,3745
20360,9805,9900,9800,9845,3025
20367,9845,9990,9845,9990,6366
20374,9990,9990,9880,9985,2374
20381,9985,9995,9975,9985,2916
20388,9980,10000,9900,9995,11749
20395,9995,10000,9925,9990,2901
20402,9990,10020,9985,10020,2390
20409,10020,11100,10020,11000,9021
20416,11000,11000,10750,10800,1943
20423,10790,10850,10500,10790,9301
20430,10795,10795,10500,10790,949
20437,10790,10790,10605,10790,1683
20444,10790,10790,10775,10775,1408
20451,10775,10850,10775,10845,3145
20458,10780,11010,10780,11010,1721
20465,10950,11555,10900,11105,2889
20472,11555,11950,11555,11950,7776
20479,11950,11950,11600,11925,4881
20486,12000,12400,12000,12400,795
